x,y
7.1441441441441444,-61.102711555937915
7.243243243243243,-62.68647080036684
7.342342342342342,-62.83038394950046
7.441441441441442,-65.3109518460515
7.54054054054054,-65.04341861051434
7.63963963963964,-66.26526762635437
7.738738738738739,-67.07271785124199
7.837837837837838,-69.1973411665192
7.936936936936937,-68.81026656710935
8.036036036036036,-70.18315090288299
8.135135135135135,-69.7821143572897
8.234234234234235,-73.6424187291853
8.333333333333332,-74.8527237679823
8.432432432432432,-73.80611832897092
8.531531531531531,-74.77009631804685
8.63063063063063,-76.27930316736358
8.72972972972973,-78.45529643815286
8.82882882882883,-78.26802138088156
8.927927927927929,-77.92227337323104
9.027027027027026,-80.43303624297765
9.126126126126126,-82.25545796513127
9.225225225225225,-82.43214363281469
9.324324324324325,-85.04241916021849
9.423423423423424,-85.3802427441765
9.522522522522523,-85.09629007489853
9.621621621621621,-87.31323797495328
9.72072072072072,-87.69842577262388
9.81981981981982,-89.61375257461492
9.91891891891892,-87.8878068965822
10.018018018018019,-90.18908036801724
10.117117117117116,-89.74219966275614
10.216216216216216,-92.436246618813
10.315315315315315,-94.04924659082337
10.414414414414415,-94.2758639722328
10.513513513513514,-96.41053849894458
10.612612612612613,-95.24115051808673
10.711711711711711,-97.67381936963893
10.81081081081081,-97.71452111384245
10.90990990990991,-98.3919738710481
11.00900900900901,-100.87587235511401
11.108108108108109,-101.76520487477352
11.207207207207206,-101.7989658610418
11.306306306306306,-102.4726499460006
11.405405405405405,-105.74216167587544
11.504504504504505,-103.27424524718792
11.603603603603604,-106.0447966457625
11.702702702702704,-106.613582535055
11.801801801801801,-108.61234846468938
11.9009009009009,-108.83356445420668
12.0,-109.10784474842758
12.0990990990991,-109.26349958207942
12.198198198198199,-110.78285170611073
12.297297297297298,-112.58095874867642
12.396396396396396,-113.3626085683628
12.495495495495495,-114.63179701941391
12.594594594594595,-115.5051753035218
12.693693693693694,-118.26527190972934
12.792792792792794,-117.90701125739676
12.891891891891891,-118.83003129379486
12.99099099099099,-120.98094775644664
13.09009009009009,-121.79631767614093
13.18918918918919,-121.9936984837672
13.288288288288289,-122.04151505160199
13.387387387387388,-123.24129246230324
13.486486486486486,-126.7515344209602
13.585585585585585,-126.12867322569265
13.684684684684685,-127.80119394961416
13.783783783783784,-127.39682589295766
13.882882882882884,-128.1439484250969
13.981981981981981,-129.67502500852513
14.08108108108108,-128.67983100699703
14.18018018018018,-132.88154623141247
14.27927927927928,-132.95024464269528
14.378378378378379,-131.87220201646878
14.477477477477478,-133.99805105069004
14.576576576576576,-137.67024193737655
14.675675675675675,-136.6854791582386
14.774774774774775,-136.00398614121968
14.873873873873874,-140.06839831281943
14.972972972972974,-139.14426370380573
15.072072072072071,-140.23086359063564
15.17117117117117,-140.88891451546064
15.27027027027027,-142.4612634744947
15.36936936936937,-144.3127918465852
15.468468468468469,-145.4134068551323
15.567567567567568,-146.2297659069865
15.666666666666666,-145.52108546712037
15.765765765765765,-148.22996644389997
15.864864864864865,-147.87667950371798
15.963963963963964,-150.84707811181985
16.063063063063062,-150.13090611034377
16.16216216216216,-153.85014068083785
16.26126126126126,-153.26519617287255
16.36036036036036,-153.04081151947767
16.45945945945946,-156.50231744052493
16.55855855855856,-154.23026497626898
16.65765765765766,-160.00173692461118
16.756756756756758,-158.14343337898973
16.855855855855857,-158.03784005762316
16.954954954954957,-160.25004413070934
17.054054054054053,-159.40130494665507
17.153153153153152,-162.75933286258055
17.25225225225225,-163.40693697474802
17.35135135135135,-164.27548926820526
17.45045045045045,-163.50998300692876
17.54954954954955,-165.66446862921
17.64864864864865,-166.47644545338423
17.74774774774775,-167.34086543159682
17.846846846846848,-168.11182395609063
17.945945945945947,-170.0674605888607
18.045045045045047,-172.26874588248992
18.144144144144143,-172.76728317637665
18.243243243243242,-171.13221633032103
18.34234234234234,-173.8131538538869
18.44144144144144,-175.12482129948575
18.54054054054054,-175.33866247834877
18.63963963963964,-177.07141822133394
18.73873873873874,-177.10263500989223
18.83783783783784,-179.20996915447884
18.936936936936938,-179.78114703776913
19.036036036036037,-180.71986219453308
19.135135135135137,-181.00215512966946
19.234234234234233,-182.47881151558119
19.333333333333332,-183.9667135998114
19.43243243243243,-183.56263290157318
19.53153153153153,-187.27546243363912
19.63063063063063,-186.916137812117
19.72972972972973,-188.88862697411545
19.82882882882883,-186.0693615912667
19.92792792792793,-189.31541169758287
20.027027027027028,-192.36939788366172
20.126126126126128,-191.68482978245763
20.225225225225227,-192.41977742833348
20.324324324324323,-192.19441223144946
20.423423423423422,-193.7059476534192
20.52252252252252,-194.09134924438095
20.62162162162162,-196.11337759108332
20.72072072072072,-196.83555464241556
20.81981981981982,-197.95953818976602
20.91891891891892,-200.27263730926174
21.01801801801802,-200.29666149032596
21.117117117117118,-200.42797846139365
21.216216216216218,-201.06311578384083
21.315315315315317,-203.49654219770798
21.414414414414413,-204.53384011639193
21.513513513513512,-205.36399069922032
21.61261261261261,-205.40883928584572
21.71171171171171,-208.17670083749712
21.81081081081081,-208.8187665275438
21.90990990990991,-209.8268981132213
22.00900900900901,-209.64903495665766
22.10810810810811,-209.94305365214487
22.207207207207208,-213.0643698756063
22.306306306306308,-212.83189575533243
22.405405405405407,-214.15573448398848
22.504504504504506,-214.30822824802163
22.603603603603602,-215.6529051582766
22.7027027027027,-217.1371353734802
22.8018018018018,-216.66933609082824
22.9009009009009,-218.65513972360884
23.0,-219.84890982199198
23.0990990990991,-219.06359923127388
23.1981981981982,-222.73878318437764
23.2972972972973,-224.23472256609966
23.396396396396398,-223.719487094796
23.495495495495497,-222.95611015613937
23.594594594594597,-224.2421588710562
23.693693693693692,-225.6162373587145
23.792792792792792,-227.56968539646954
23.89189189189189,-230.17145012694422
23.99099099099099,-230.3662339690109
24.09009009009009,-231.87028095014185
24.18918918918919,-231.03687006662778
24.28828828828829,-231.8485410340015
24.38738738738739,-232.43318921320375
24.486486486486488,-236.6680189727661
24.585585585585587,-235.40991119944132
24.684684684684687,-236.55183556006043
24.783783783783782,-238.45520939763918
24.882882882882882,-238.95050654508535
24.98198198198198,-238.68717641369116
25.08108108108108,-239.92606381772512
25.18018018018018,-240.2660622840903
25.27927927927928,-242.9637209412423
25.37837837837838,-245.0710938784884
25.47747747747748,-245.48703353474173
25.576576576576578,-246.07703611625138
25.675675675675677,-247.80186767977807
25.774774774774777,-248.28205315921596
25.873873873873872,-248.34643932528024
25.972972972972972,-250.54781647958097
26.07207207207207,-250.19993030255227
26.17117117117117,-250.85454308698104
26.27027027027027,-253.74590941058514
26.36936936936937,-253.0961807822187
26.46846846846847,-255.96784262252393
26.56756756756757,-254.2460950433865
26.666666666666668,-255.60558939114046
26.765765765765767,-258.5728645925088
26.864864864864867,-257.71400083589094
26.963963963963963,-260.2192174402597
27.063063063063062,-259.78348727388556
27.16216216216216,-262.1755789795244
27.26126126126126,-261.74102082855023
27.36036036036036,-262.9637578839653
27.45945945945946,-263.15918385762325
27.55855855855856,-265.57927406042364
27.65765765765766,-266.65828193485515
27.756756756756758,-268.9355639769672
27.855855855855857,-267.7030194574881
27.954954954954957,-268.7067659575527
28.054054054054053,-269.6338627978478
28.153153153153152,-271.06274416120937
28.25225225225225,-273.23401106114545
28.35135135135135,-272.8106207407763
28.45045045045045,-274.9280773730786
28.54954954954955,-276.1024200834263
28.64864864864865,-274.7260307201461
28.74774774774775,-276.0782731183159
28.846846846846848,-277.69685628974156
28.945945945945947,-278.88208306219866
29.045045045045047,-280.01661299496686
29.144144144144143,-280.8984935400864
29.243243243243242,-283.7253739705039
29.34234234234234,-284.6678732003782
29.44144144144144,-283.3886187559959
29.54054054054054,-285.0784210359213
29.63963963963964,-285.68527865961954
29.73873873873874,-287.5095406477127
29.83783783783784,-287.78699621677305
29.936936936936938,-289.453078253416
30.036036036036037,-290.22530832651177
30.135135135135137,-291.0221676260193
30.234234234234233,-291.2018807680844
30.333333333333332,-293.03773994012073
30.43243243243243,-295.37579028500227
30.53153153153153,-297.19379350970183
30.63063063063063,-295.7363693404405
30.72972972972973,-296.34122563509317
30.82882882882883,-297.3107457645028
30.92792792792793,-301.19794299769774
31.027027027027028,-300.8170213992357
31.126126126126128,-302.0403993033164
31.225225225225227,-302.62248028527256
31.324324324324326,-301.65119872516806
31.423423423423422,-305.7068190182379
31.52252252252252,-303.8777319679012
31.62162162162162,-303.8627643778443
31.72072072072072,-305.38133335941245
31.81981981981982,-306.4170498219561
31.91891891891892,-309.31161799215107
32.01801801801802,-309.71797489838224
32.11711711711712,-312.9179591245412
32.21621621621622,-311.5298783710551
32.31531531531532,-312.3892442648638
32.414414414414416,-313.48465546453235
32.513513513513516,-313.35076813042417
32.61261261261261,-316.5249658556033
32.711711711711715,-316.0548392715303
32.81081081081081,-318.5227209538102
32.90990990990991,-317.2316806969817
33.009009009009006,-321.1909179661039
33.108108108108105,-320.8289194060963
33.207207207207205,-323.5345295028706
33.306306306306304,-322.5185239915829
33.4054054054054,-325.5974927310963
33.5045045045045,-325.32974068356395
33.6036036036036,-327.06682786061725
33.7027027027027,-325.94434672486943
33.8018018018018,-329.1152607823287
33.9009009009009,-330.54481885593384
34.0,-331.3739550516439
34.0990990990991,-330.3201362245411
34.1981981981982,-333.470898841647
34.2972972972973,-331.923236883381
34.3963963963964,-334.11033595211893
34.4954954954955,-337.4278149716178
34.5945945945946,-337.3687607162275
34.693693693693696,-337.64774760982925
34.792792792792795,-339.00475924863827
34.891891891891895,-339.2737229892648
34.990990990990994,-339.92429698215994
35.090090090090094,-338.6423334923153
35.18918918918919,-341.26371589053764
35.288288288288285,-342.83716323542205
35.387387387387385,-341.7538405619732
35.486486486486484,-346.50756782931774
35.585585585585584,-345.31165879108147
35.68468468468468,-346.93277226217657
35.78378378378378,-348.1005265646659
35.88288288288288,-349.84524211587876
35.98198198198198,-351.2184892851633
36.08108108108108,-348.93959836026727
36.18018018018018,-352.6688588988466
36.27927927927928,-350.92268439684295
36.37837837837838,-353.0479196385896
36.47747747747748,-355.699146032754
36.57657657657658,-357.3790842777774
36.67567567567568,-357.3602467759544
36.77477477477478,-359.8126118896139
36.873873873873876,-358.81680707689924
36.972972972972975,-359.22623089194167
37.072072072072075,-361.2444618076249
37.171171171171174,-362.6311452316135
37.270270270270274,-362.5341344583197
37.36936936936937,-362.69384108542397
37.468468468468465,-364.9179612814841
37.567567567567565,-366.8339684442312
37.666666666666664,-367.5463556562488
37.765765765765764,-367.81302128728476
37.86486486486486,-369.94164703739176
37.96396396396396,-369.0078273426241
38.06306306306306,-371.48822862619465
38.16216216216216,-370.3817149006261
38.26126126126126,-372.9469706130947
38.36036036036036,-373.1288755302207
38.45945945945946,-375.4125313700838
38.55855855855856,-375.01944931285027
38.65765765765766,-376.67138024077934
38.75675675675676,-377.56550085755237
38.85585585585586,-377.29175784463644
38.95495495495496,-378.93101591468326
39.054054054054056,-382.35804030865603
39.153153153153156,-381.8357281426772
39.252252252252255,-382.47267708573554
39.351351351351354,-383.2114699769606
39.450450450450454,-384.57620814434426
39.54954954954955,-386.8153250613834
39.648648648648646,-387.2118305263281
39.747747747747745,-388.1487545333145
39.846846846846844,-390.08785243267454
39.945945945945944,-388.297397377749
40.04504504504504,-392.1541113211886
40.14414414414414,-393.4047444718581
40.24324324324324,-392.5992895256192
40.34234234234234,-393.2247981450137
40.44144144144144,-394.8840386006445
40.54054054054054,-395.44962827613193
40.63963963963964,-396.50244605163715
40.73873873873874,-398.3315471531307
40.83783783783784,-398.75461561801285
40.93693693693694,-399.6819998044049
41.03603603603604,-400.48857353967566
41.13513513513514,-402.3612710365782
41.234234234234236,-401.9072637579336
41.333333333333336,-403.9076108573101
41.432432432432435,-402.6467696002469
41.531531531531535,-405.14837786576027
41.630630630630634,-405.6345005750928
41.72972972972973,-407.40257827442485
41.828828828828826,-408.04026973320646
41.927927927927925,-406.471851350802
42.027027027027025,-412.43515693414275
42.126126126126124,-411.13736461174454
42.22522522522522,-412.69764335587763
42.32432432432432,-411.2376165518914
42.42342342342342,-414.8588369605563
42.52252252252252,-414.40460252123285
42.62162162162162,-417.0991938256811
42.72072072072072,-418.12725741082807
42.81981981981982,-417.6889813253737
42.91891891891892,-417.80044719417907
43.01801801801802,-419.1501893592879
43.11711711711712,-420.87816520346576
43.21621621621622,-421.54104377136144
43.31531531531532,-421.357296654625
43.414414414414416,-424.8300821403616
43.513513513513516,-424.7735494787163
43.612612612612615,-427.18422737132147
43.711711711711715,-426.8481740230791
43.810810810810814,-427.68755618883495
43.90990990990991,-427.90425863752677
44.00900900900901,-430.967355905868
44.108108108108105,-431.2126621769807
44.207207207207205,-432.6889001326843
44.306306306306304,-433.4691235521608
44.4054054054054,-433.9920418858982
44.5045045045045,-437.3883127666272
44.6036036036036,-437.05523598458535
44.7027027027027,-437.4510124516728
44.8018018018018,-438.2775421945791
44.9009009009009,-437.85451122411513
45.0,-437.65504651216827
45.0990990990991,-440.31412262712894
45.1981981981982,-440.9590750124379
45.2972972972973,-442.5319315133402
45.3963963963964,-444.1995391911401
45.4954954954955,-444.09889588910534
45.5945945945946,-444.8133152946126
45.693693693693696,-446.27850754471274
45.792792792792795,-448.14807959082447
45.891891891891895,-449.114453794229
45.990990990990994,-449.2668014890503
46.090090090090094,-448.59834246861254
46.18918918918919,-450.71181151650575
46.288288288288285,-453.6934459652717
46.387387387387385,-454.4824597426736
46.486486486486484,-454.681213990963
46.585585585585584,-457.08173792298936
46.68468468468468,-457.4823160619666
46.78378378378378,-458.8051599250911
46.88288288288288,-459.3068970537253
46.98198198198198,-460.4988258338419
47.08108108108108,-461.6427240443923
47.18018018018018,-462.4391995162056
47.27927927927928,-461.9608220239498
47.37837837837838,-464.2716589114077
47.47747747747748,-466.7294567365072
47.57657657657658,-466.6119231215406
47.67567567567568,-467.38493650895475
47.77477477477478,-468.0709866089056
47.873873873873876,-468.9846085724227
47.972972972972975,-469.50028631803053
48.072072072072075,-470.2622695276102
48.171171171171174,-472.6330349231912
48.270270270270274,-472.1360258635059
48.36936936936937,-470.43834808622347
48.468468468468465,-474.87047174593226
48.567567567567565,-475.71261178848744
48.666666666666664,-477.4810488948882
48.765765765765764,-476.9883709576333
48.86486486486486,-477.89957498378675
48.96396396396396,-479.4133946069182
49.06306306306306,-479.9277256768551
49.16216216216216,-480.80507024940096
49.26126126126126,-481.843210801215
49.36036036036036,-484.4091628475126
49.45945945945946,-482.9319034938414
49.55855855855856,-484.070275287823
49.65765765765766,-486.60236167739777
49.75675675675676,-487.77707871806086
49.85585585585586,-487.6534932671711
49.95495495495496,-489.7270832243109
50.054054054054056,-490.57778507978384
50.153153153153156,-491.5144950210796
50.252252252252255,-491.51438546551105
50.351351351351354,-493.4524002584782
50.450450450450454,-493.352425157734
50.54954954954955,-495.11275802507737
50.648648648648646,-495.6911398478203
50.747747747747745,-498.6178140463174
50.846846846846844,-498.60888781294915
50.945945945945944,-499.3444935825241
51.04504504504504,-501.11911646973573
51.14414414414414,-501.42858594386684
51.24324324324324,-502.66179259371984
51.34234234234234,-503.2068029570049
51.44144144144144,-502.5664372625314
51.54054054054054,-503.90776477287864
51.63963963963964,-506.6320615471662
51.73873873873874,-508.2737959371841
51.83783783783784,-507.00113285269697
51.93693693693694,-509.53000011806324
52.03603603603604,-509.7848069260824
52.13513513513514,-511.21813892703364
52.234234234234236,-512.2118512796668
52.333333333333336,-511.471524583927
52.432432432432435,-515.1536238346032
52.531531531531535,-515.2552021983828
52.630630630630634,-517.0091866645508
52.72972972972973,-517.0452626481557
52.82882882882883,-518.8733247561652
52.927927927927925,-519.0965058741643
53.027027027027025,-519.339537369645
53.126126126126124,-521.4264211768965
53.22522522522522,-521.1621958572545
53.32432432432432,-522.6629575884482
53.42342342342342,-523.4395774663284
53.52252252252252,-523.977811281455
53.62162162162162,-525.4539192578718
53.72072072072072,-527.9184995944937
53.81981981981982,-528.6290482770073
53.91891891891892,-528.7247827271483
54.01801801801802,-531.4864806750414
54.11711711711712,-531.3691316659248
54.21621621621622,-532.6281878008791
54.31531531531532,-534.5340590379498
54.414414414414416,-533.8127338073245
54.513513513513516,-535.006719744405
54.612612612612615,-535.6579179387244
54.711711711711715,-538.0943119922514
54.810810810810814,-536.993695127208
54.90990990990991,-539.7697637931421
55.00900900900901,-539.40016161757
55.108108108108105,-542.4382760980806
55.207207207207205,-542.1467166390071
55.306306306306304,-544.2393582467057
55.4054054054054,-542.1522141407247
55.5045045045045,-546.5447963022683
55.6036036036036,-544.6953078128863
55.7027027027027,-547.9758770563601
55.8018018018018,-549.4287275035529
55.9009009009009,-547.8506882962936
56.0,-550.0636842940361
56.0990990990991,-550.8449954790364
56.1981981981982,-551.035892138005
56.2972972972973,-553.3637835602646
56.3963963963964,-553.7917594261697
56.4954954954955,-556.0961661520793
56.5945945945946,-557.0691018496731
56.693693693693696,-555.8598589293157
56.792792792792795,-558.6460646221241
56.891891891891895,-559.006186468614
56.990990990990994,-559.8073850833104
57.090090090090094,-559.8933551368362
57.18918918918919,-562.0995000607941
57.288288288288285,-563.0721559775966
57.387387387387385,-563.3664972493349
57.486486486486484,-566.4263047897396
57.585585585585584,-566.5409790870254
57.68468468468468,-565.7635480866256
57.78378378378378,-566.341303893357
57.88288288288288,-569.179018002631
57.98198198198198,-571.5055593887818
58.08108108108108,-571.3920311787182
58.18018018018018,-574.2219045170707
58.27927927927928,-571.0550465146
58.37837837837838,-575.1588789614432
58.47747747747748,-576.8285340789657
58.57657657657658,-575.8359466947863
58.67567567567568,-578.6105554503391
58.77477477477478,-575.9740916430178
58.873873873873876,-577.8953968647842
58.972972972972975,-578.2918803282976
59.072072072072075,-580.3258694625632
59.171171171171174,-583.215795868634
59.270270270270274,-584.3792208576136
59.36936936936937,-585.1191123640261
59.468468468468465,-586.2002021009578
59.567567567567565,-586.7681294772948
59.666666666666664,-586.4690036958168
59.765765765765764,-586.9095006926581
59.86486486486486,-589.8693117979805
59.96396396396396,-590.7145972622337
60.06306306306306,-591.1860400098551
60.16216216216216,-590.5011172669205
60.26126126126126,-593.0932952679252
60.36036036036036,-591.3609376492404
60.45945945945946,-596.1805149302028
60.55855855855856,-596.4562871756792
60.65765765765766,-596.5909005760424
60.75675675675676,-599.494178656492
60.85585585585586,-598.8867975673672
60.95495495495496,-598.7746374272565
61.054054054054056,-600.4133065906215
61.153153153153156,-601.1717722678699
61.252252252252255,-602.0313082175353
61.351351351351354,-602.6364893434644
61.450450450450454,-604.5853883937793
61.54954954954955,-605.4511562988539
61.64864864864865,-607.186665845357
61.747747747747745,-607.9453107126695
61.846846846846844,-608.7754666603114
61.945945945945944,-610.7618226114805
62.04504504504504,-608.9487561705714
62.14414414414414,-612.6091180555841
62.24324324324324,-610.8321299311657
62.34234234234234,-613.216714127354
62.44144144144144,-613.8706152845298
62.54054054054054,-614.923266939469
62.63963963963964,-616.9226296336708
62.73873873873874,-617.3754314620356
62.83783783783784,-618.6306173526007
62.93693693693694,-619.7872562800385
63.03603603603604,-618.7682494046902
63.13513513513514,-619.582641329351
63.234234234234236,-623.1146771661619
63.333333333333336,-624.6870014927631
63.432432432432435,-624.4947306680222
63.531531531531535,-626.3264508685825
63.630630630630634,-626.4607269683139
63.72972972972973,-626.8915441027455
63.82882882882883,-626.1412765912472
63.927927927927925,-629.0783967879219
64.02702702702703,-629.7081002048934
64.12612612612612,-630.2907105659135
64.22522522522522,-633.227400488771
64.32432432432432,-633.7977886548772
64.42342342342343,-632.9528470469746
64.52252252252252,-633.2066600243271
64.62162162162161,-636.8574475482342
64.72072072072072,-637.5924294862466
64.81981981981983,-637.716300981024
64.91891891891892,-640.1330650498682
65.01801801801801,-639.9479909777717
65.11711711711712,-639.8917407643739
65.21621621621621,-640.8666253037813
65.31531531531532,-643.3173007876279
65.41441441441441,-643.0950407177479
65.51351351351352,-644.9021847600046
65.61261261261261,-645.8651454640875
65.71171171171171,-646.7493523226996
65.8108108108108,-648.2799889224672
65.90990990990991,-647.3743167405024
66.009009009009,-651.3013514193414
66.10810810810811,-651.1062333670959
66.2072072072072,-653.4351052697591
66.30630630630631,-651.8661065807428
66.4054054054054,-653.6282805444707
66.50450450450451,-656.2972496076068
66.6036036036036,-657.4135033361454
66.70270270270271,-658.9611458327121
66.8018018018018,-659.6299890045964
66.90090090090091,-659.1264882884747
67.0,-659.0455817162958
67.0990990990991,-661.1992170736947
67.1981981981982,-660.8387222375902
67.29729729729729,-664.8729375219115
67.3963963963964,-663.2625268775452
67.49549549549549,-663.1598748288975
67.5945945945946,-665.6288995701285
67.69369369369369,-668.4052002394952
67.7927927927928,-668.1672745910923
67.89189189189189,-667.5617095857822
67.990990990991,-670.0857973468611
68.09009009009009,-672.5403665642949
68.1891891891892,-671.7615656891784
68.28828828828829,-673.9084856312056
68.38738738738739,-674.8708359545708
68.48648648648648,-673.5086829030754
68.58558558558559,-675.7365133955032
68.68468468468468,-678.0137272800233
68.78378378378379,-678.3242709520358
68.88288288288288,-679.1221008817216
68.98198198198199,-678.9837399080268
69.08108108108108,-681.7256315356664
69.18018018018019,-679.9399299307044
69.27927927927928,-683.8860326530435
69.37837837837839,-685.4393224656854
69.47747747747748,-683.2733846259877
69.57657657657657,-685.2766242947484
69.67567567567568,-685.4717171170769
69.77477477477477,-686.9725258353943
69.87387387387388,-689.0549894527234
69.97297297297297,-689.9265698921803
70.07207207207207,-691.588107581554
70.17117117117117,-691.1894607692653
70.27027027027027,-691.6059427417186
70.36936936936937,-693.4541675033233
70.46846846846847,-695.4233382621317
70.56756756756756,-694.7655271961227
70.66666666666667,-695.9813944957257
70.76576576576576,-696.9867208306069
70.86486486486487,-698.383885601272
70.96396396396396,-699.4349169367013
71.06306306306307,-701.7280248808229
71.16216216216216,-702.3718651314956
71.26126126126127,-701.3580072797042
71.36036036036036,-703.9540145909066
71.45945945945947,-705.5973626646143
71.55855855855856,-706.1641336048178
71.65765765765765,-706.0315020693978
71.75675675675676,-706.7640138024709
71.85585585585585,-705.4552834515598
71.95495495495496,-709.118461757568
72.05405405405405,-710.1998910078134
72.15315315315316,-710.1382814629964
72.25225225225225,-711.7213800702099
72.35135135135135,-713.5837330831201
72.45045045045045,-714.9978355162659
72.54954954954955,-715.6951510630312
72.64864864864865,-716.7563310686281
72.74774774774775,-718.6159559376827
72.84684684684684,-719.037891882794
72.94594594594595,-720.1794620348068
73.04504504504504,-719.9381310032342
73.14414414414415,-720.176377404013
73.24324324324324,-723.7536226959229
73.34234234234235,-720.0686698849562
73.44144144144144,-724.7569593197599
73.54054054054055,-724.8769287149147
73.63963963963964,-725.4773599102799
73.73873873873875,-728.6167389425602
73.83783783783784,-729.3248278119061
73.93693693693693,-728.4699842843384
74.03603603603604,-731.5853479166201
74.13513513513513,-730.7859691951165
74.23423423423424,-733.0296338435512
74.33333333333333,-732.878447417038
74.43243243243244,-736.1183135939582
74.53153153153153,-734.7013329851278
74.63063063063063,-735.1877949709012
74.72972972972973,-736.8733220515029
74.82882882882883,-739.3645013922658
74.92792792792793,-738.736950833446
75.02702702702703,-740.2380614505255
75.12612612612612,-740.9180741364762
75.22522522522523,-742.5405781995199
75.32432432432432,-742.5274198765518
75.42342342342343,-745.3480401348315
75.52252252252252,-743.5784555373687
75.62162162162163,-747.6807474920716
75.72072072072072,-747.7269704153612
75.81981981981983,-748.5961524687921
75.91891891891892,-749.9403439369502
76.01801801801801,-749.4026249931006
76.11711711711712,-751.5668950806277
76.21621621621621,-753.170954215639
76.31531531531532,-753.8136682917903
76.41441441441441,-753.0650099334011
76.51351351351352,-756.1759676589239
76.61261261261261,-756.3736459180997
76.71171171171171,-755.4583319283282
76.8108108108108,-759.0808300604067
76.90990990990991,-759.8780050848371
77.009009009009,-761.2661736538521
77.10810810810811,-761.7777991066766
77.2072072072072,-761.9821828175942
77.30630630630631,-763.0625275585153
77.4054054054054,-765.2490887480267
77.50450450450451,-764.5899085430826
77.6036036036036,-763.7987087751726
77.70270270270271,-765.8104900585498
77.8018018018018,-766.8313915340514
77.90090090090091,-767.7630760465004
78.0,-768.8578155593488
78.0990990990991,-769.0195933668388
78.1981981981982,-771.8857569921223
78.29729729729729,-773.2153537144536
78.3963963963964,-773.5938663713716
78.49549549549549,-775.0676532154791
78.5945945945946,-777.5142426743452
78.69369369369369,-776.4335820132496
78.7927927927928,-778.9214134743436
78.89189189189189,-779.4734542090677
78.990990990991,-778.937364177126
79.09009009009009,-780.727085132794
79.1891891891892,-783.0093955530596
79.28828828828829,-783.1002107442309
79.38738738738739,-783.8009953939082
79.48648648648648,-784.3794148327878
79.58558558558559,-785.8168768308549
79.68468468468468,-788.784479304589
79.78378378378379,-786.2229006960171
79.88288288288288,-788.6494328609181
79.98198198198199,-790.6118361870479
80.08108108108108,-792.681364761817
80.18018018018019,-792.853556699163
80.27927927927928,-791.9170562529919
80.37837837837839,-793.533322793074
80.47747747747748,-795.8604348159548
80.57657657657657,-793.6738125226525
80.67567567567568,-797.2965378457706
80.77477477477477,-798.4110986180775
80.87387387387388,-798.4878996917713
80.97297297297297,-798.4966572055268
81.07207207207207,-801.4916610160014
81.17117117117117,-800.3925742482315
81.27027027027027,-802.4439676724686
81.36936936936937,-804.1325402217016
81.46846846846847,-805.9203206909709
81.56756756756756,-806.592700256684
81.66666666666667,-805.4609439216983
81.76576576576576,-808.6477055043165
81.86486486486487,-808.8504064998393
81.96396396396396,-810.8713733646522
82.06306306306307,-811.1727452330828
82.16216216216216,-811.2523792918104
82.26126126126127,-813.5518368474518
82.36036036036036,-813.567341350989
82.45945945945947,-813.625760927766
82.55855855855856,-816.785931980577
82.65765765765765,-816.4148509040253
82.75675675675676,-818.7787391892489
82.85585585585585,-819.1607997477943
